,SQLDATE,news_article_01,news_article_02,news_article_03,news_article_04,news_article_05,news_article_06,news_article_07,news_article_08,news_article_09,news_article_10,news_article_11,news_article_12,news_article_13,news_article_14,news_article_15,news_article_16,news_article_17,news_article_18,news_article_19
2651,2017-01-03,11839.0,8963.0,2630.0,6429.0,1364.0,2121.0,2671.0,2068.0,4060.0,2523.0,2925.0,3600.0,1596.0,35.0,123.0,737.0,30.0,977.0,5349.0
2652,2017-01-04,13891.0,11900.0,3245.0,9076.0,1383.0,2516.0,3202.0,2242.0,4388.0,3271.0,3134.0,4029.0,1907.0,43.0,83.0,1148.0,12.0,1408.0,6300.0
2653,2017-01-05,14633.0,12558.0,2659.0,9563.0,1408.0,2567.0,3991.0,2345.0,4846.0,3286.0,3223.0,3465.0,2272.0,22.0,139.0,1416.0,37.0,1547.0,6299.0
2654,2017-01-06,16133.0,12755.0,2573.0,8800.0,1630.0,2773.0,3744.0,2161.0,4335.0,3524.0,3948.0,3658.0,2314.0,30.0,264.0,1436.0,99.0,1807.0,5730.0
2655,2017-01-07,10242.0,6609.0,1459.0,5104.0,898.0,1363.0,2817.0,1087.0,2840.0,1719.0,2155.0,2330.0,1359.0,15.0,178.0,780.0,46.0,924.0,3755.0
2656,2017-01-08,8952.0,6483.0,1300.0,4683.0,1080.0,1413.0,1780.0,1136.0,2637.0,1558.0,1860.0,2312.0,1428.0,20.0,195.0,537.0,9.0,629.0,3617.0
2657,2017-01-09,12940.0,10120.0,2673.0,8397.0,1777.0,2375.0,3231.0,2275.0,3911.0,2699.0,3324.0,3382.0,2184.0,48.0,56.0,696.0,23.0,981.0,5303.0
2658,2017-01-10,15859.0,12372.0,3632.0,8941.0,1809.0,2681.0,3401.0,2533.0,4435.0,3284.0,3447.0,4089.0,2581.0,57.0,135.0,1469.0,35.0,1464.0,6256.0
2659,2017-01-11,18329.0,14153.0,3582.0,9656.0,1823.0,2921.0,3644.0,2294.0,4826.0,3915.0,4408.0,4989.0,2255.0,23.0,51.0,1057.0,70.0,1537.0,5654.0
2660,2017-01-12,15869.0,13589.0,3627.0,8978.0,2419.0,3251.0,4270.0,2298.0,5346.0,3511.0,3932.0,4681.0,2109.0,39.0,144.0,1430.0,47.0,1439.0,6284.0
2661,2017-01-13,16272.0,12693.0,3132.0,9184.0,2597.0,2761.0,3697.0,2506.0,5065.0,3609.0,3276.0,3973.0,2219.0,76.0,138.0,1269.0,39.0,1646.0,5808.0
2662,2017-01-14,10464.0,8063.0,2418.0,6756.0,1632.0,2056.0,2595.0,1763.0,3819.0,2365.0,2374.0,2792.0,1380.0,86.0,93.0,858.0,26.0,1026.0,3598.0
2663,2017-01-15,8796.0,6864.0,1913.0,5172.0,1367.0,1506.0,2183.0,1077.0,2502.0,1786.0,2089.0,2371.0,1408.0,30.0,118.0,887.0,24.0,986.0,3293.0
2664,2017-01-16,12576.0,9737.0,2915.0,8225.0,1787.0,1752.0,2882.0,1747.0,3421.0,2763.0,3299.0,3361.0,2010.0,23.0,85.0,846.0,30.0,1061.0,4792.0
2665,2017-01-17,15256.0,12110.0,3429.0,9322.0,2277.0,2467.0,3709.0,2816.0,4468.0,3339.0,3594.0,3975.0,1881.0,52.0,69.0,1216.0,31.0,1354.0,5789.0
2666,2017-01-18,18514.0,14661.0,3525.0,12800.0,2052.0,2804.0,4010.0,5483.0,5271.0,4140.0,4552.0,4558.0,2875.0,116.0,66.0,1174.0,76.0,1823.0,5907.0
2667,2017-01-19,17826.0,14674.0,3971.0,11171.0,2113.0,2956.0,4357.0,3336.0,4883.0,4250.0,4454.0,4400.0,2871.0,108.0,37.0,1255.0,35.0,1701.0,6796.0
2668,2017-01-20,16022.0,12618.0,4235.0,9916.0,1987.0,2847.0,3699.0,2892.0,4973.0,4525.0,3818.0,4138.0,2148.0,315.0,123.0,875.0,1.0,1231.0,6084.0
2669,2017-01-21,11275.0,8535.0,2477.0,7071.0,1954.0,1945.0,3154.0,1616.0,2888.0,2929.0,2891.0,2792.0,1462.0,282.0,52.0,677.0,12.0,1036.0,4533.0
2670,2017-01-22,9093.0,6722.0,2011.0,6672.0,1317.0,1513.0,2329.0,1296.0,2332.0,2413.0,2678.0,2100.0,1373.0,177.0,93.0,457.0,7.0,748.0,3478.0
2671,2017-01-23,13196.0,10453.0,3063.0,8555.0,2261.0,2234.0,2909.0,2017.0,4202.0,3131.0,3024.0,3423.0,2055.0,107.0,74.0,1025.0,31.0,1395.0,4682.0
2672,2017-01-24,15583.0,13345.0,3772.0,11445.0,2186.0,3155.0,4411.0,2372.0,4971.0,4093.0,3918.0,5352.0,2150.0,94.0,124.0,952.0,42.0,1700.0,5275.0
2673,2017-01-25,17187.0,15394.0,4304.0,11691.0,2291.0,2916.0,4399.0,2435.0,5849.0,4269.0,3970.0,5182.0,2337.0,103.0,142.0,1333.0,146.0,1707.0,5820.0
2674,2017-01-26,17812.0,14503.0,4419.0,12380.0,2615.0,3140.0,3850.0,2387.0,5691.0,4052.0,4025.0,5053.0,2249.0,129.0,224.0,1944.0,206.0,1634.0,6191.0
2675,2017-01-27,15976.0,14943.0,4039.0,11543.0,2308.0,2822.0,4100.0,2114.0,5237.0,3783.0,3324.0,5223.0,2215.0,101.0,194.0,1360.0,120.0,1566.0,5704.0
2676,2017-01-28,10795.0,13203.0,2641.0,8153.0,1521.0,1818.0,2358.0,1623.0,3123.0,2939.0,2607.0,3128.0,2277.0,84.0,99.0,1126.0,124.0,792.0,3364.0
2677,2017-01-29,10436.0,7905.0,2079.0,6728.0,1492.0,1618.0,2506.0,1947.0,2266.0,2982.0,4059.0,3902.0,2504.0,232.0,59.0,1324.0,340.0,711.0,4667.0
2678,2017-01-30,15795.0,12572.0,3138.0,9971.0,1797.0,3154.0,4378.0,2224.0,4131.0,4640.0,6343.0,5140.0,1987.0,363.0,273.0,1876.0,248.0,1092.0,5607.0
2679,2017-01-31,18090.0,15581.0,3902.0,12249.0,1726.0,3411.0,4828.0,2465.0,5017.0,6065.0,5728.0,5554.0,2235.0,276.0,136.0,2034.0,146.0,1338.0,6515.0
2680,2017-02-01,17507.0,14945.0,3368.0,11942.0,1865.0,3325.0,3771.0,2541.0,5176.0,5267.0,4782.0,5177.0,2299.0,132.0,192.0,1807.0,91.0,1399.0,6721.0
2681,2017-02-02,17195.0,14721.0,3701.0,12156.0,1931.0,2661.0,3727.0,2249.0,5215.0,4742.0,5626.0,5372.0,2266.0,215.0,133.0,1376.0,153.0,1617.0,7206.0
2682,2017-02-03,16316.0,12946.0,3532.0,10938.0,2553.0,2643.0,3284.0,2440.0,4706.0,4692.0,5289.0,4635.0,2994.0,128.0,302.0,1250.0,218.0,1519.0,6792.0
2683,2017-02-04,11372.0,8968.0,2077.0,7135.0,1631.0,1607.0,2412.0,1711.0,2999.0,2969.0,3847.0,3598.0,1657.0,65.0,97.0,1316.0,105.0,803.0,4186.0
2684,2017-02-05,9294.0,8323.0,1878.0,5743.0,1849.0,1214.0,2019.0,1765.0,2789.0,2312.0,3295.0,4512.0,1073.0,30.0,70.0,877.0,64.0,693.0,3561.0
2685,2017-02-06,13383.0,11596.0,2980.0,7980.0,2016.0,2181.0,2728.0,1946.0,3905.0,3755.0,3536.0,4167.0,1572.0,50.0,52.0,1435.0,141.0,1042.0,5050.0
2686,2017-02-07,15564.0,13410.0,3458.0,9655.0,2073.0,2888.0,3521.0,2102.0,4968.0,5137.0,4522.0,4831.0,1978.0,69.0,135.0,1152.0,64.0,1596.0,6062.0
2687,2017-02-08,17401.0,14905.0,3593.0,11773.0,2247.0,3202.0,3885.0,2408.0,5410.0,4677.0,4944.0,4985.0,2380.0,85.0,49.0,1231.0,87.0,1389.0,6953.0
2688,2017-02-09,17305.0,15606.0,3353.0,13356.0,2210.0,3157.0,4534.0,2678.0,4897.0,4124.0,5961.0,5356.0,2020.0,82.0,116.0,1046.0,117.0,1508.0,6854.0
2689,2017-02-10,16393.0,13216.0,3294.0,12409.0,3989.0,2709.0,3075.0,2212.0,4634.0,3764.0,4943.0,4886.0,1939.0,112.0,42.0,1088.0,150.0,1435.0,5751.0
2690,2017-02-11,10265.0,8011.0,1917.0,7573.0,1465.0,1896.0,2366.0,1687.0,3201.0,2635.0,2982.0,2732.0,1773.0,116.0,32.0,831.0,37.0,1054.0,4113.0
2691,2017-02-12,8534.0,6621.0,1739.0,5715.0,1150.0,1292.0,1916.0,1169.0,2353.0,2331.0,2916.0,2206.0,1085.0,72.0,191.0,470.0,67.0,627.0,3628.0
2692,2017-02-13,12128.0,10557.0,2566.0,10270.0,1719.0,2420.0,3414.0,1909.0,4167.0,3530.0,3239.0,3670.0,2074.0,56.0,189.0,788.0,55.0,1037.0,4498.0
2693,2017-02-14,15603.0,14325.0,3035.0,12485.0,1923.0,3244.0,3851.0,1967.0,5667.0,4148.0,3753.0,4265.0,2784.0,53.0,260.0,1581.0,120.0,1347.0,5851.0
2694,2017-02-15,16578.0,15316.0,3964.0,13685.0,1980.0,3039.0,4045.0,2393.0,6350.0,3606.0,3779.0,4055.0,2691.0,28.0,117.0,1172.0,64.0,1545.0,6261.0
2695,2017-02-16,16377.0,15534.0,4157.0,14424.0,2532.0,3239.0,3872.0,2086.0,6124.0,5019.0,4243.0,4706.0,2167.0,34.0,152.0,1344.0,106.0,1842.0,6002.0
2696,2017-02-17,14679.0,14284.0,3903.0,12171.0,2126.0,2807.0,3321.0,2035.0,4739.0,4018.0,3490.0,5501.0,1860.0,123.0,119.0,1256.0,72.0,1738.0,6129.0
2697,2017-02-18,10007.0,9091.0,2424.0,8280.0,1284.0,1697.0,2457.0,1361.0,3375.0,2392.0,2334.0,2905.0,1303.0,52.0,118.0,763.0,33.0,897.0,4032.0
2698,2017-02-19,8970.0,7550.0,1870.0,6881.0,1045.0,1448.0,1712.0,1303.0,2863.0,1993.0,2385.0,2484.0,891.0,28.0,63.0,539.0,13.0,846.0,3388.0
2699,2017-02-20,11746.0,10328.0,2640.0,9966.0,1449.0,2070.0,2470.0,1866.0,3936.0,2733.0,2843.0,3091.0,1454.0,113.0,165.0,952.0,93.0,1113.0,4366.0
2700,2017-02-21,15061.0,12815.0,3315.0,10576.0,1815.0,2490.0,3465.0,1991.0,4882.0,3424.0,3873.0,3471.0,2084.0,304.0,47.0,1279.0,113.0,1480.0,5568.0
2701,2017-02-22,15893.0,14599.0,3408.0,12147.0,1775.0,2880.0,4421.0,2237.0,5291.0,3847.0,4530.0,4503.0,2197.0,83.0,174.0,1197.0,213.0,1988.0,5268.0
2702,2017-02-23,15475.0,13487.0,3191.0,11828.0,1655.0,2745.0,3596.0,2589.0,5062.0,4098.0,3615.0,4144.0,1958.0,238.0,69.0,1242.0,159.0,1571.0,6305.0
2703,2017-02-24,17181.0,13323.0,3152.0,11696.0,1658.0,3076.0,3379.0,2125.0,4390.0,3783.0,3642.0,4344.0,1742.0,167.0,62.0,1604.0,271.0,1663.0,6557.0
2704,2017-02-25,11217.0,8371.0,1656.0,8179.0,840.0,1863.0,2522.0,1316.0,3310.0,2298.0,2683.0,2956.0,1138.0,71.0,35.0,727.0,177.0,1289.0,4348.0
2705,2017-02-26,8167.0,7331.0,1604.0,6230.0,750.0,1390.0,1838.0,1136.0,2719.0,1919.0,2646.0,2103.0,809.0,44.0,20.0,618.0,71.0,655.0,3777.0
2706,2017-02-27,13061.0,11212.0,2752.0,9435.0,1162.0,2401.0,3390.0,1796.0,4326.0,3035.0,3628.0,3628.0,1989.0,26.0,211.0,918.0,142.0,1473.0,5831.0
2707,2017-02-28,17011.0,14459.0,2888.0,10437.0,1194.0,2522.0,3136.0,1899.0,5049.0,3318.0,4273.0,4039.0,2420.0,116.0,141.0,928.0,110.0,1707.0,6191.0
2708,2017-03-01,19396.0,13874.0,3797.0,10647.0,1655.0,2822.0,4377.0,2030.0,4518.0,3840.0,4326.0,4119.0,2321.0,123.0,178.0,837.0,78.0,1897.0,5967.0
2709,2017-03-02,17096.0,14308.0,3090.0,12538.0,1890.0,2586.0,4179.0,2119.0,5668.0,3483.0,3420.0,3775.0,2157.0,98.0,123.0,812.0,52.0,1481.0,6521.0
2710,2017-03-03,15708.0,13167.0,3623.0,13430.0,1867.0,2656.0,3421.0,1988.0,5461.0,3218.0,3668.0,3885.0,1872.0,63.0,212.0,722.0,73.0,1214.0,7054.0
2711,2017-03-04,10813.0,9447.0,2015.0,8148.0,1291.0,1799.0,2469.0,1459.0,4084.0,2334.0,2301.0,3106.0,1569.0,91.0,70.0,644.0,31.0,1432.0,5111.0
2712,2017-03-05,8347.0,8256.0,1821.0,6653.0,1026.0,1451.0,1608.0,1081.0,4453.0,1808.0,2065.0,2887.0,1015.0,182.0,103.0,595.0,26.0,1045.0,4443.0
2713,2017-03-06,12887.0,11774.0,2892.0,8689.0,1400.0,2325.0,2952.0,1911.0,5981.0,2510.0,4061.0,3648.0,1630.0,42.0,444.0,1084.0,19.0,1278.0,5147.0
2714,2017-03-07,15569.0,12593.0,3273.0,11135.0,1841.0,2697.0,3980.0,1927.0,6163.0,3148.0,4065.0,4721.0,2308.0,30.0,497.0,1164.0,43.0,1545.0,6837.0
2715,2017-03-08,15519.0,14259.0,3401.0,11359.0,1947.0,3012.0,4110.0,1946.0,6125.0,3578.0,4261.0,4556.0,2133.0,99.0,329.0,1125.0,47.0,1515.0,6536.0
2716,2017-03-09,15589.0,13860.0,3847.0,10788.0,1794.0,3093.0,4019.0,2158.0,5741.0,4714.0,3825.0,4670.0,2252.0,76.0,370.0,1122.0,138.0,1723.0,6094.0
2717,2017-03-10,14391.0,12990.0,3647.0,10755.0,1640.0,2878.0,3698.0,2159.0,5439.0,3372.0,2961.0,4877.0,2397.0,45.0,232.0,900.0,82.0,1393.0,5598.0
2718,2017-03-11,9996.0,10017.0,1899.0,7445.0,1158.0,1790.0,2680.0,1503.0,3585.0,2420.0,1967.0,3140.0,1112.0,24.0,74.0,617.0,40.0,872.0,3902.0
2719,2017-03-12,7431.0,7116.0,1714.0,5642.0,772.0,1442.0,1800.0,1264.0,2451.0,1992.0,1991.0,2177.0,935.0,41.0,159.0,427.0,83.0,681.0,3121.0
2720,2017-03-13,10870.0,11333.0,2490.0,9267.0,1326.0,3233.0,2677.0,1356.0,4050.0,3021.0,2776.0,3041.0,1586.0,34.0,99.0,1402.0,50.0,1221.0,4698.0
2721,2017-03-14,14300.0,13525.0,3275.0,10067.0,1709.0,3081.0,4129.0,1977.0,4798.0,3354.0,3369.0,3698.0,1691.0,21.0,160.0,1603.0,147.0,1486.0,5105.0
2722,2017-03-15,14501.0,13006.0,3014.0,10553.0,1903.0,2659.0,3527.0,2041.0,5168.0,3345.0,3327.0,3746.0,1560.0,20.0,217.0,1052.0,654.0,1445.0,5291.0
2723,2017-03-16,17010.0,15526.0,3498.0,12037.0,1896.0,3485.0,4281.0,2349.0,5860.0,3701.0,4462.0,4517.0,1686.0,106.0,284.0,830.0,924.0,1362.0,5674.0
2724,2017-03-17,16077.0,14567.0,3328.0,12656.0,1790.0,2776.0,4489.0,2570.0,6135.0,4069.0,3951.0,4594.0,1643.0,28.0,261.0,692.0,75.0,1408.0,5902.0
2725,2017-03-18,9241.0,8675.0,2361.0,8121.0,1190.0,1866.0,2516.0,1482.0,3544.0,2150.0,2228.0,3066.0,1146.0,42.0,94.0,411.0,29.0,1015.0,3739.0
2726,2017-03-19,7198.0,7158.0,1527.0,6393.0,885.0,1217.0,1527.0,1056.0,3077.0,1529.0,1670.0,2016.0,1062.0,0.0,74.0,338.0,39.0,641.0,3268.0
2727,2017-03-20,11665.0,10031.0,2364.0,9411.0,1344.0,2301.0,2535.0,1812.0,4654.0,3010.0,3078.0,3586.0,1193.0,13.0,105.0,551.0,74.0,1364.0,4283.0
2728,2017-03-21,15497.0,12637.0,2736.0,10679.0,1782.0,2922.0,4117.0,2014.0,6325.0,3071.0,3772.0,4413.0,2069.0,28.0,113.0,869.0,12.0,1841.0,5251.0
2729,2017-03-22,15954.0,13562.0,3081.0,12703.0,1584.0,2955.0,4493.0,1822.0,5578.0,3539.0,3630.0,4459.0,1997.0,33.0,291.0,808.0,74.0,2065.0,5835.0
2730,2017-03-23,13746.0,12733.0,3043.0,10253.0,1551.0,2600.0,3844.0,1854.0,5296.0,3569.0,3822.0,3800.0,2020.0,30.0,100.0,995.0,40.0,1880.0,5913.0
2731,2017-03-24,12708.0,11665.0,3087.0,11196.0,1606.0,2824.0,3621.0,1768.0,4934.0,3419.0,3460.0,4316.0,1843.0,78.0,180.0,744.0,37.0,1410.0,5582.0
2732,2017-03-25,9025.0,7307.0,1700.0,6000.0,1176.0,1503.0,2290.0,1069.0,3292.0,2396.0,2235.0,2431.0,1143.0,37.0,75.0,484.0,22.0,1162.0,4132.0
2733,2017-03-26,7172.0,5728.0,1620.0,4512.0,855.0,1128.0,1896.0,1152.0,2704.0,1780.0,1526.0,1502.0,1017.0,59.0,86.0,336.0,29.0,737.0,4004.0
2734,2017-03-27,11795.0,10083.0,2507.0,8662.0,1588.0,2255.0,3311.0,1456.0,4546.0,2739.0,3470.0,3368.0,1540.0,57.0,100.0,728.0,134.0,1183.0,4607.0
2735,2017-03-28,13652.0,12453.0,3105.0,10136.0,1647.0,2511.0,3556.0,1773.0,4790.0,3500.0,3242.0,4589.0,2424.0,25.0,42.0,1266.0,115.0,1507.0,5943.0
2736,2017-03-29,14890.0,13478.0,3077.0,10380.0,1693.0,3092.0,3613.0,1882.0,5139.0,3746.0,3388.0,4499.0,2115.0,78.0,96.0,1032.0,136.0,1555.0,7013.0
2737,2017-03-30,15209.0,13935.0,3317.0,10373.0,1952.0,3084.0,3161.0,2040.0,4901.0,3122.0,3904.0,4019.0,1722.0,18.0,56.0,888.0,102.0,1594.0,6271.0
2738,2017-03-31,14698.0,12438.0,3679.0,10611.0,2208.0,2778.0,3079.0,2151.0,4954.0,3493.0,3884.0,4132.0,2235.0,66.0,109.0,683.0,30.0,1564.0,5506.0
2739,2017-04-01,8753.0,7653.0,2039.0,6570.0,1226.0,1527.0,2081.0,1132.0,3109.0,1738.0,2440.0,2354.0,1206.0,36.0,59.0,457.0,62.0,1153.0,3303.0
2740,2017-04-02,6828.0,6093.0,1405.0,4446.0,907.0,1124.0,1801.0,968.0,2470.0,1734.0,1570.0,2226.0,1037.0,28.0,106.0,293.0,56.0,1040.0,2673.0
2741,2017-04-03,11683.0,10343.0,2462.0,8358.0,1425.0,2331.0,2934.0,1836.0,4051.0,3636.0,2513.0,3107.0,2094.0,45.0,120.0,882.0,118.0,1594.0,5510.0
2742,2017-04-04,13285.0,12150.0,2937.0,9071.0,1547.0,2547.0,3501.0,1833.0,5551.0,3360.0,4106.0,4618.0,1659.0,32.0,251.0,654.0,71.0,1918.0,6094.0
2743,2017-04-05,14240.0,12806.0,2896.0,10606.0,1565.0,3111.0,3448.0,1831.0,5489.0,3246.0,5150.0,3832.0,2169.0,105.0,201.0,769.0,21.0,1763.0,6128.0
2744,2017-04-06,13856.0,14263.0,3169.0,11652.0,2070.0,2906.0,3449.0,2339.0,5785.0,3482.0,4404.0,4137.0,2080.0,73.0,171.0,1123.0,26.0,2096.0,7459.0
2745,2017-04-07,17305.0,13879.0,3386.0,12351.0,1736.0,2746.0,3527.0,2482.0,5615.0,4240.0,6147.0,5081.0,3018.0,68.0,53.0,1222.0,16.0,4474.0,16140.0
2746,2017-04-08,9469.0,7781.0,1871.0,6412.0,1073.0,1561.0,2240.0,1390.0,3087.0,2445.0,3261.0,2806.0,1749.0,39.0,77.0,851.0,16.0,1885.0,8315.0
2747,2017-04-09,7482.0,5998.0,1330.0,5346.0,891.0,1310.0,1738.0,1076.0,2279.0,1844.0,2623.0,2123.0,1283.0,39.0,139.0,768.0,24.0,1328.0,6163.0
2748,2017-04-10,11670.0,10339.0,2892.0,9623.0,1544.0,1750.0,3270.0,1983.0,4183.0,2521.0,3303.0,3612.0,1899.0,35.0,169.0,1118.0,40.0,2294.0,8496.0
2749,2017-04-11,14576.0,12447.0,3473.0,10595.0,1465.0,2737.0,3580.0,2253.0,4938.0,3470.0,3671.0,4288.0,2747.0,65.0,184.0,1342.0,76.0,2351.0,8909.0
2750,2017-04-12,14720.0,13816.0,3437.0,10625.0,1545.0,2292.0,3565.0,2192.0,5038.0,3426.0,3449.0,3891.0,2164.0,72.0,296.0,923.0,78.0,1972.0,8240.0
2751,2017-04-13,16076.0,13593.0,3454.0,10348.0,2332.0,2827.0,3702.0,2033.0,6089.0,3276.0,3398.0,4255.0,1857.0,51.0,136.0,1388.0,95.0,1810.0,8361.0
2752,2017-04-14,12935.0,10431.0,2568.0,9067.0,1237.0,2083.0,2597.0,1810.0,4964.0,2881.0,2864.0,3624.0,1770.0,23.0,487.0,855.0,24.0,1839.0,7355.0
2753,2017-04-15,9221.0,7086.0,1641.0,5121.0,718.0,1908.0,2383.0,1300.0,3305.0,1545.0,1997.0,2192.0,1713.0,42.0,252.0,524.0,28.0,1331.0,4669.0
2754,2017-04-16,7839.0,6486.0,1306.0,5041.0,803.0,1274.0,1571.0,1510.0,2707.0,1382.0,1666.0,1438.0,1056.0,58.0,134.0,437.0,29.0,654.0,3816.0
2755,2017-04-17,11766.0,10324.0,2996.0,7863.0,1029.0,2080.0,2068.0,2108.0,4534.0,2198.0,2560.0,2670.0,1994.0,20.0,263.0,680.0,61.0,1456.0,6307.0
2756,2017-04-18,14080.0,11990.0,3484.0,9985.0,1567.0,2747.0,3092.0,2033.0,6852.0,3288.0,3698.0,4151.0,1966.0,38.0,249.0,783.0,121.0,2003.0,7687.0
2757,2017-04-19,13986.0,11865.0,3208.0,9536.0,1486.0,2433.0,3375.0,1970.0,5473.0,3424.0,3314.0,4420.0,2991.0,51.0,326.0,808.0,59.0,1825.0,6349.0
2758,2017-04-20,15321.0,13440.0,3518.0,11127.0,2034.0,2571.0,3212.0,1881.0,5231.0,3941.0,3502.0,4422.0,2295.0,47.0,243.0,1033.0,78.0,1883.0,6409.0
2759,2017-04-21,13117.0,11477.0,3095.0,10617.0,1922.0,2839.0,4105.0,1884.0,5428.0,3368.0,3186.0,4659.0,1831.0,96.0,255.0,862.0,57.0,1576.0,5906.0
2760,2017-04-22,8122.0,7675.0,2061.0,6339.0,1098.0,1345.0,2329.0,961.0,3200.0,2366.0,2239.0,2861.0,1146.0,49.0,178.0,662.0,33.0,836.0,3912.0
2761,2017-04-23,6631.0,5443.0,1648.0,5129.0,891.0,1318.0,1523.0,992.0,2510.0,1659.0,1523.0,1879.0,1076.0,22.0,176.0,527.0,66.0,640.0,2927.0
2762,2017-04-24,11756.0,10397.0,2509.0,9344.0,1698.0,2274.0,2754.0,1429.0,4929.0,2231.0,3084.0,2815.0,1728.0,30.0,183.0,826.0,282.0,1438.0,5748.0
2763,2017-04-25,15867.0,12353.0,3411.0,11932.0,1306.0,2477.0,3745.0,1888.0,5925.0,3329.0,3715.0,3947.0,2300.0,28.0,318.0,1004.0,106.0,2029.0,6656.0
2764,2017-04-26,15681.0,12966.0,3813.0,11359.0,1400.0,2791.0,3568.0,1845.0,5806.0,3313.0,3668.0,4218.0,2054.0,130.0,768.0,1234.0,154.0,1897.0,6693.0
2765,2017-04-27,15573.0,14577.0,4131.0,11461.0,2102.0,2666.0,3318.0,2478.0,5637.0,3276.0,3534.0,4547.0,1991.0,65.0,277.0,997.0,137.0,2031.0,6699.0
2766,2017-04-28,15157.0,13099.0,3523.0,9637.0,1797.0,2392.0,3316.0,1744.0,5122.0,3647.0,3358.0,4518.0,2012.0,88.0,350.0,1079.0,47.0,1886.0,6087.0
2767,2017-04-29,10088.0,7906.0,1878.0,6150.0,905.0,1247.0,2185.0,1241.0,3498.0,2166.0,2045.0,2568.0,1220.0,111.0,416.0,755.0,51.0,1187.0,4447.0
2768,2017-04-30,8750.0,6267.0,1574.0,4963.0,728.0,1328.0,1876.0,1243.0,2813.0,1656.0,2059.0,2099.0,1501.0,35.0,198.0,423.0,44.0,669.0,4394.0
2769,2017-05-01,11216.0,10072.0,2579.0,8433.0,1676.0,2247.0,2715.0,1422.0,4227.0,3095.0,2968.0,3236.0,1980.0,80.0,463.0,764.0,42.0,1333.0,6137.0
2770,2017-05-02,13461.0,11374.0,3355.0,9130.0,1283.0,2539.0,3183.0,1634.0,4675.0,3343.0,3563.0,3664.0,2112.0,139.0,287.0,993.0,98.0,1933.0,6201.0
2771,2017-05-03,14517.0,12493.0,3818.0,10571.0,1809.0,2783.0,3743.0,1751.0,5744.0,3727.0,3572.0,4070.0,1821.0,47.0,312.0,604.0,74.0,1454.0,5678.0
2772,2017-05-04,13531.0,11879.0,3010.0,9593.0,1586.0,2562.0,3216.0,1790.0,5206.0,3283.0,2757.0,3862.0,1805.0,122.0,167.0,708.0,70.0,1612.0,5296.0
2773,2017-05-05,12020.0,11454.0,2670.0,9255.0,1459.0,2418.0,3033.0,1809.0,4759.0,3966.0,3398.0,3305.0,1687.0,42.0,221.0,701.0,32.0,1427.0,5091.0
2774,2017-05-06,8361.0,8952.0,1587.0,6130.0,1014.0,1560.0,2065.0,1310.0,3122.0,2663.0,1848.0,2257.0,1462.0,4.0,128.0,972.0,26.0,760.0,4293.0
2775,2017-05-07,6623.0,5475.0,1291.0,4411.0,628.0,1251.0,1749.0,825.0,2471.0,1463.0,1297.0,1662.0,1104.0,24.0,105.0,442.0,18.0,583.0,3395.0
2776,2017-05-08,12009.0,10357.0,2335.0,9242.0,1225.0,2317.0,2783.0,1256.0,3886.0,3480.0,2385.0,3429.0,3060.0,110.0,337.0,566.0,44.0,1150.0,5599.0
2777,2017-05-09,14906.0,12826.0,2918.0,10745.0,1371.0,2890.0,3425.0,1855.0,4717.0,3629.0,2758.0,3548.0,3298.0,34.0,252.0,1103.0,39.0,1506.0,6112.0
2778,2017-05-10,14568.0,11834.0,2668.0,11624.0,1843.0,2573.0,3701.0,1741.0,5956.0,4225.0,2985.0,3852.0,2233.0,29.0,248.0,1885.0,54.0,1877.0,5437.0
2779,2017-05-11,14203.0,11904.0,3030.0,11984.0,1654.0,2273.0,3756.0,2320.0,6406.0,3866.0,3106.0,3906.0,1991.0,67.0,78.0,1452.0,36.0,1301.0,4566.0
2780,2017-05-12,14443.0,12455.0,2950.0,10789.0,1621.0,2489.0,2970.0,2106.0,5744.0,3523.0,3186.0,5264.0,2019.0,39.0,125.0,814.0,51.0,1364.0,5390.0
2781,2017-05-13,8856.0,7706.0,1687.0,7110.0,1146.0,1471.0,2363.0,1177.0,3826.0,2140.0,1681.0,3235.0,1123.0,55.0,93.0,498.0,14.0,896.0,3471.0
2782,2017-05-14,6867.0,6136.0,1292.0,4439.0,711.0,1246.0,1534.0,1141.0,2640.0,1652.0,1367.0,2070.0,912.0,35.0,129.0,311.0,21.0,723.0,3134.0
2783,2017-05-15,12107.0,10182.0,2614.0,7826.0,1539.0,2358.0,2714.0,1485.0,4323.0,3046.0,2989.0,2781.0,1704.0,88.0,117.0,674.0,5.0,1474.0,5382.0
2784,2017-05-16,15801.0,12363.0,3057.0,10623.0,1868.0,2676.0,3425.0,1930.0,4637.0,3131.0,3392.0,3871.0,2268.0,74.0,96.0,930.0,39.0,1824.0,6521.0
2785,2017-05-17,16535.0,14410.0,2975.0,11244.0,1815.0,2930.0,4236.0,2594.0,5327.0,3732.0,3401.0,4700.0,2129.0,94.0,26.0,1133.0,73.0,1540.0,5979.0
2786,2017-05-18,15855.0,13467.0,3467.0,10978.0,1561.0,2749.0,3797.0,2277.0,5729.0,3085.0,3860.0,4070.0,2704.0,61.0,226.0,728.0,73.0,1709.0,6704.0
2787,2017-05-19,14662.0,11348.0,2840.0,11809.0,1562.0,2407.0,3109.0,2651.0,4890.0,3217.0,2728.0,3738.0,1945.0,50.0,153.0,1083.0,63.0,1758.0,6161.0
